Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Year,avg_order_value,Discount,Profit,Quantity
9549,CA-2017-131744,2017-06-18,2017-06-20,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.626,2017,230.12,0.4,1.6643875502684389,5
9550,CA-2017-131744,2017-06-18,2017-06-20,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,453.6,2017,230.12,0.1,173.91978242183671,7
9551,CA-2016-160864,2016-05-03,2016-05-06,First Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123.0,West,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.848,2016,230.12,0.4,4.145303094698314,5
9552,CA-2016-147690,2016-11-10,2016-11-14,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,577.584,2016,230.12,0.2,141.2796269688926,9
9553,CA-2016-163923,2016-05-30,2016-06-03,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Springfield,Virginia,22153.0,South,TEC-AC-10000358,Technology,Accessories,ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,151.96,2016,230.12,0.0,31.255789907215977,3
9554,CA-2017-125724,2017-09-22,2017-09-27,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,80020.0,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68.432,2017,230.12,0.0,16.921695809501777,9
9555,CA-2016-111612,2016-11-28,2016-12-02,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,2016,230.12,0.3,11.173355144295652,1
9556,CA-2016-111612,2016-11-28,2016-12-02,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.008,2016,230.12,0.0,0.6152165973648777,3
9557,CA-2016-156853,2016-12-03,2016-12-05,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Concord,New Hampshire,3301.0,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66,2016,230.12,0.4,58.237915214781516,4
9558,CA-2015-103086,2015-10-17,2015-10-19,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095.0,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.312,2015,230.12,0.2,0.8776852467994822,6
9559,CA-2017-129280,2017-05-03,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,TEC-AC-10003832,Technology,Accessories,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,132.52,2017,230.12,0.1,23.75025304584223,8
9560,CA-2017-129280,2017-05-03,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,2017,230.12,0.0,63.54357398400506,7
9561,CA-2017-129280,2017-05-03,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2017,230.12,0.1,7.969333373920704,8
9562,CA-2017-129280,2017-05-03,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,TEC-AC-10002637,Technology,Accessories,LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,2017,230.12,0.0,75.06286081632715,6
9563,CA-2017-129280,2017-05-03,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,224.937,2017,230.12,0.2,23.677828841591555,6
9564,CA-2017-129280,2017-05-03,2017-05-05,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055.0,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,6.0,2017,230.12,0.4,1.8960928791631924,6
9565,CA-2016-161242,2016-06-01,2016-06-08,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Los Angeles,California,90045.0,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2016,230.12,0.2,3.355963779318379,3
9566,CA-2015-130428,2015-03-31,2015-03-31,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614.0,South,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488,2015,230.12,0.1,347.00554825289294,4
9567,CA-2015-130428,2015-03-31,2015-03-31,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614.0,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,12.645,2015,230.12,0.0,2.0775523649698937,6
9568,CA-2015-130428,2015-03-31,2015-03-31,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614.0,South,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,2015,230.12,0.1,1.2346504822244333,7
9569,CA-2018-104388,2018-07-05,2018-07-07,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,68025.0,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,2018,230.12,0.4,22.301882305225842,3
9570,CA-2016-113131,2016-09-24,2016-09-24,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,6.732,2016,230.12,0.2,1.4126219688367583,4
9571,CA-2016-113131,2016-09-24,2016-09-24,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.568,2016,230.12,0.1,7.76588105348311,6
9572,CA-2016-113131,2016-09-24,2016-09-24,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2016,230.12,0.1,4.282758231555237,1
9573,CA-2016-113131,2016-09-24,2016-09-24,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,2016,230.12,0.4,6.056850432628746,7
9574,CA-2016-113131,2016-09-24,2016-09-24,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,17.12,2016,230.12,0.0,5.00842894681869,1
9575,CA-2016-148495,2016-08-13,2016-08-13,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Pomona,California,91767.0,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,2016,230.12,0.1,4.869514640773562,9
9576,CA-2016-143147,2016-05-26,2016-05-28,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,105.686,2016,230.12,0.4,27.712241688581965,9
9577,CA-2016-143147,2016-05-26,2016-05-28,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,2016,230.12,0.0,93.9253993751096,9
9578,CA-2016-143147,2016-05-26,2016-05-28,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",104.93,2016,230.12,0.0,25.005464131066656,4
9579,CA-2018-152975,2018-09-14,2018-09-16,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,2018,230.12,0.2,260.04366219648466,2
9580,CA-2018-152975,2018-09-14,2018-09-16,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035.0,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,70.98,2018,230.12,0.4,25.86806399763243,7
9581,CA-2018-152975,2018-09-14,2018-09-16,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035.0,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,2018,230.12,0.0,10.350367558612492,4
9582,CA-2018-152975,2018-09-14,2018-09-16,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035.0,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,2018,230.12,0.2,170.26344924405785,5
9583,CA-2017-107475,2017-06-07,2017-06-11,Standard Class,RS-19870,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,9.648,2017,230.12,0.3,3.0385997864074965,1
9584,CA-2018-116127,2018-06-25,2018-06-27,Second Class,SB-20185,Sarah Brown,Consumer,United States,New York City,New York,10024.0,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,400.784,2018,230.12,0.4,45.22478350817602,6
9585,CA-2018-132584,2018-08-26,2018-08-27,First Class,HJ-14875,Heather Jas,Home Office,United States,Detroit,Michigan,48234.0,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",53.72,2018,230.12,0.3,17.362170549522745,7
9586,CA-2017-160598,2017-08-26,2017-08-28,First Class,SV-20815,Stuart Van,Corporate,United States,Miami,Florida,33142.0,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,31.008,2017,230.12,0.0,7.623298397871222,3
9587,CA-2017-108630,2017-11-18,2017-11-18,Same Day,BE-11410,Bobby Elias,Consumer,United States,Concord,California,94521.0,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.12,2017,230.12,0.4,11.938219343554469,2
9588,US-2018-129203,2018-04-17,2018-04-22,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,195.136,2018,230.12,0.2,27.69625540759164,7
9589,CA-2018-110940,2018-07-23,2018-07-28,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Wheeling,Illinois,60090.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",121.536,2018,230.12,0.0,14.895772663265904,1
9590,CA-2015-119172,2015-05-11,2015-05-15,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,2015,230.12,0.4,1.982472809099624,2
9591,CA-2015-119172,2015-05-11,2015-05-15,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,2015,230.12,0.4,15.534193191006414,3
9592,US-2017-105452,2017-07-28,2017-08-01,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506.0,Central,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.7,2017,230.12,0.3,2.693365519451266,4
9593,US-2017-105452,2017-07-28,2017-08-01,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506.0,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,2017,230.12,0.0,96.80763788966001,5
9594,CA-2018-108931,2018-09-14,2018-09-19,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,8.56,2018,230.12,0.2,1.4944410576478278,4
9595,CA-2018-108931,2018-09-14,2018-09-19,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,11.56,2018,230.12,0.2,2.434791800600208,3
9596,CA-2018-104619,2018-01-24,2018-01-29,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,2018,230.12,0.0,8.968632386783622,1
9597,CA-2018-104619,2018-01-24,2018-01-29,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2018,230.12,0.0,37.19900815541869,7
9598,CA-2018-104619,2018-01-24,2018-01-29,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123.0,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 -Â speaker phone,110.352,2018,230.12,0.1,38.698041727387974,6
9599,CA-2016-149517,2016-09-19,2016-09-23,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Sacramento,California,95823.0,West,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,2016,230.12,0.3,17.756890478243864,2
9600,CA-2016-116841,2016-04-14,2016-04-18,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Springfield,Oregon,97477.0,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.208,2016,230.12,0.0,7.13345254505966,2
9601,CA-2018-107797,2018-05-08,2018-05-11,Second Class,EB-13705,Ed Braxton,Corporate,United States,Mansfield,Texas,76063.0,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,41.472,2018,230.12,0.0,5.612910222102901,3
9602,CA-2017-117604,2017-09-04,2017-09-09,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,72401.0,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5,2017,230.12,0.1,30.523750303944563,8
9603,CA-2015-130155,2015-05-19,2015-05-22,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Virginia Beach,Virginia,23464.0,South,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,2015,230.12,0.1,6.862377190773831,8
9604,CA-2017-129861,2017-06-17,2017-06-23,Standard Class,DM-13345,Denise Monton,Corporate,United States,Rochester,New York,14609.0,East,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,376.866,2017,230.12,0.4,53.553635367107724,8
9605,CA-2016-138625,2016-11-02,2016-11-05,First Class,EG-13900,Emily Grady,Consumer,United States,Chesapeake,Virginia,23320.0,South,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",197.72,2016,230.12,0.2,35.651503945727406,7
9606,US-2018-122672,2018-11-04,2018-11-09,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,43130.0,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,70.72,2018,230.12,0.3,8.1955102623753,2
9607,US-2018-122672,2018-11-04,2018-11-09,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Lancaster,Ohio,43130.0,East,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",194.352,2018,230.12,0.4,54.127523032079054,1
9608,CA-2018-117128,2018-12-05,2018-12-08,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",21.6,2018,230.12,0.0,3.1013892378606536,6
9609,CA-2018-117128,2018-12-05,2018-12-08,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,2018,230.12,0.1,3.620108011890208,8
9610,CA-2017-130638,2017-05-16,2017-05-19,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045.0,West,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,2017,230.12,0.2,46.79658308713849,1
9611,CA-2017-130638,2017-05-16,2017-05-19,Second Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90045.0,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,27.72,2017,230.12,0.4,9.407973233776355,3
9612,CA-2018-144365,2018-10-24,2018-10-30,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Jackson,Mississippi,39212.0,South,OFF-FA-10000735,Office Supplies,Fasteners,Staples,11.68,2018,230.12,0.2,1.8333464797354404,1
9613,CA-2017-110086,2017-09-18,2017-09-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Woodland,California,95695.0,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,2017,230.12,0.1,75.93333002698775,9
9614,CA-2015-128524,2015-11-11,2015-11-13,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115.0,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,22.98,2015,230.12,0.4,4.594216841336111,7
9615,CA-2015-128524,2015-11-11,2015-11-13,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,102.13,2015,230.12,0.4,28.079213523404327,8
9616,CA-2015-128524,2015-11-11,2015-11-13,First Class,MZ-17515,Mary Zewe,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2033.584,2015,230.12,0.2,226.94501410469746,9
9617,CA-2017-140256,2017-08-22,2017-08-29,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90049.0,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,5.76,2017,230.12,0.1,1.431782382564157,3
9618,CA-2018-160633,2018-11-16,2018-11-21,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402.0,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.982,2018,230.12,0.0,130.14312865492568,2
9619,CA-2018-160633,2018-11-16,2018-11-21,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402.0,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,2018,230.12,0.4,21.233617279022383,6
9620,CA-2018-160633,2018-11-16,2018-11-21,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402.0,East,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,139.96,2018,230.12,0.0,19.93138718764766,5
9621,CA-2015-115133,2015-09-26,2015-09-30,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130.0,East,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,16.704,2015,230.12,0.1,3.8607409988424157,4
9622,CA-2015-115133,2015-09-26,2015-09-30,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130.0,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,3.152,2015,230.12,0.4,0.41980304761165194,6
9623,CA-2015-115133,2015-09-26,2015-09-30,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,2015,230.12,0.4,5.460257538216219,6
9624,CA-2018-137449,2018-06-29,2018-06-30,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,21.392,2018,230.12,0.0,5.958178576489539,3
9625,CA-2018-137449,2018-06-29,2018-06-30,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220.0,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,307.314,2018,230.12,0.3,120.77384611907931,2
9626,CA-2018-137449,2018-06-29,2018-06-30,First Class,ME-17725,Max Engle,Consumer,United States,Dallas,Texas,75220.0,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,409.9992,2018,230.12,0.0,96.24953870786814,9
9627,CA-2018-103520,2018-09-23,2018-09-25,First Class,MH-17785,Maya Herman,Corporate,United States,Lubbock,Texas,79424.0,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,9.248,2018,230.12,0.0,2.8312946927758036,8
9628,CA-2015-139283,2015-11-23,2015-11-27,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,14.67,2015,230.12,0.3,3.841007977266296,4
9629,CA-2015-118192,2015-01-13,2015-01-18,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055.0,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,37.408,2015,230.12,0.1,9.3335720818259,6
9630,CA-2015-118192,2015-01-13,2015-01-18,Standard Class,MM-17920,Michael Moore,Consumer,United States,Newark,Ohio,43055.0,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,3.438,2015,230.12,0.1,0.41053590862062256,3
9631,CA-2017-168844,2017-05-31,2017-06-06,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,7.152,2017,230.12,0.4,1.0248045063218396,8
9632,CA-2017-168844,2017-05-31,2017-06-06,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011.0,East,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,179.7,2017,230.12,0.2,65.57564218292772,3
9633,CA-2018-154809,2018-02-13,2018-02-17,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,2018,230.12,0.2,20.217188054616717,2
9634,CA-2015-151330,2015-10-14,2015-10-17,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149.0,East,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177.0,2015,230.12,0.4,50.3210545066524,7
9635,CA-2015-151330,2015-10-14,2015-10-17,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149.0,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",79.45,2015,230.12,0.2,20.535439101761035,3
9636,CA-2015-151330,2015-10-14,2015-10-17,First Class,TC-21295,Toby Carlisle,Consumer,United States,Everett,Massachusetts,2149.0,East,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1628.82,2015,230.12,0.0,348.0213592381927,9
9637,CA-2015-124702,2015-11-18,2015-11-25,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105.0,West,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",137.54,2015,230.12,0.0,29.75608618121224,3
9638,CA-2015-124702,2015-11-18,2015-11-25,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105.0,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",730.2,2015,230.12,0.3,194.7001641943539,8
9639,US-2018-125808,2018-11-12,2018-11-15,Second Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90032.0,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,2018,230.12,0.3,1.6454797675178792,2
9640,CA-2016-116638,2016-01-28,2016-01-31,Second Class,JH-15985,Joseph Holt,Consumer,United States,Concord,North Carolina,28027.0,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.644,2016,230.12,0.4,929.0548472385683,9
9641,CA-2015-104563,2015-03-07,2015-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65,2015,230.12,0.4,4.834013652449968,1
9642,CA-2015-104563,2015-03-07,2015-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103.0,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,2015,230.12,0.4,81.04570896937138,3
9643,CA-2015-104563,2015-03-07,2015-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103.0,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,2015,230.12,0.0,89.71491106984503,2
9644,CA-2015-104563,2015-03-07,2015-03-12,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,98103.0,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.568,2015,230.12,0.2,141.2793709194675,7
9645,US-2018-107979,2018-06-08,2018-06-13,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301.0,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,89.544,2018,230.12,0.4,12.64582005493838,5
9646,US-2018-107979,2018-06-08,2018-06-13,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301.0,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2018,230.12,0.4,4.207654770861544,8
9647,US-2018-107979,2018-06-08,2018-06-13,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301.0,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.588,2018,230.12,0.0,26.23784751369639,2
